rfam_acc	pdb_id	chain	pdb_start	pdb_end	bit_score	evalue_score	cm_start	cm_end	hex_colour	is_significant
RF00001	6o9k	X	2	117	77.20	4.7e-17	1	119	8e2511	1
RF01750	6od9	A	1	77	40.40	1.1e-05	1	87	8e2511	1
RF01750	6od9	B	1	77	40.40	1.1e-05	1	87	8e2511	1
RF02541	6of1	1A	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6of1	1A	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6of1	1A	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6of1	1A	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	6of1	2A	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6of1	2A	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6of1	2A	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6of1	2A	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	6of1	1B	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00001	6of1	2B	3	119	100.70	4.1e-23	1	119	8e2511	1
RF00177	6of1	1a	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6of1	1a	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6of1	1a	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6of1	1a	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	6of1	2a	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6of1	2a	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6of1	2a	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6of1	2a	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	6of1	1w	1	73	61.40	3.8e-14	1	71	8e2511	1
RF00005	6of1	1y	1	73	61.40	3.8e-14	1	71	8e2511	1
RF00005	6of1	2w	1	73	61.40	3.8e-14	1	71	8e2511	1
RF00005	6of1	2y	1	73	61.40	3.8e-14	1	71	8e2511	1
RF00005	6of1	1x	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6of1	2x	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	6ofx	3	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	6ofx	3	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	6ofx	3	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	6ofx	3	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	6ofx	1	1	2904	2886.90	0	1	2925	8e2511	1
RF02540	6ofx	1	1	2903	1840.80	0	1	2990	8e2511	0
RF02543	6ofx	1	160	2893	1260.00	0	1	3401	8e2511	0
RF00001	6ofx	2	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ofx	5	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	6og7	3	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	6og7	3	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	6og7	3	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	6og7	3	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	6og7	1	1	2904	2886.90	0	1	2925	8e2511	1
RF02540	6og7	1	1	2903	1840.80	0	1	2990	8e2511	0
RF02543	6og7	1	160	2893	1260.00	0	1	3401	8e2511	0
RF00001	6og7	2	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6og7	5	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	6ogf	3	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	6ogf	3	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	6ogf	3	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	6ogf	3	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	6ogf	1	1	2904	2886.90	0	1	2925	8e2511	1
RF02540	6ogf	1	1	2903	1840.80	0	1	2990	8e2511	0
RF02543	6ogf	1	160	2893	1260.00	0	1	3401	8e2511	0
RF00001	6ogf	2	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ogf	5	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	6ogg	3	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	6ogg	3	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	6ogg	3	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	6ogg	3	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	6ogg	1	1	2904	2886.90	0	1	2925	8e2511	1
RF02540	6ogg	1	1	2903	1840.80	0	1	2990	8e2511	0
RF02543	6ogg	1	160	2893	1260.00	0	1	3401	8e2511	0
RF00001	6ogg	2	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ogg	5	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00177	6ogi	3	1	1541	1570.00	0	1	1533	8e2511	1
RF01959	6ogi	3	5	1539	1024.80	0	1	1477	8e2511	0
RF02542	6ogi	3	5	1536	729.80	4.9e-222	1	1312	8e2511	0
RF01960	6ogi	3	5	1536	683.90	2.9e-205	1	1851	8e2511	0
RF02541	6ogi	1	1	2904	2886.90	0	1	2925	8e2511	1
RF02540	6ogi	1	1	2903	1840.80	0	1	2990	8e2511	0
RF02543	6ogi	1	160	2893	1260.00	0	1	3401	8e2511	0
RF00001	6ogi	2	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ogi	5	1	74	60.90	5.4e-14	1	71	8e2511	1
RF01960	6okk	A	1	2092	1540.10	0	1	1851	8e2511	1
RF02542	6okk	A	1	2092	761.60	1.1e-231	1	1312	8e2511	0
RF01959	6okk	A	1	2094	501.00	1e-146	1	1477	8e2511	0
RF00177	6okk	A	4	2089	435.70	6.8e-138	9	1525	8e2511	0
RF00005	6okk	g	1	74	67.20	8.6e-16	1	71	8e2511	1
RF00102	6ol3	C	1	111	51.60	1.4e-08	22	135	8e2511	1
RF01960	6ole	S2	1	1714	1647.00	0	1	1851	8e2511	1
RF02542	6ole	S2	1	1714	838.90	1.3e-255	1	1312	8e2511	0
RF01959	6ole	S2	1	1716	571.10	8.6e-168	1	1477	8e2511	0
RF00177	6ole	S2	1	1716	452.50	2e-143	1	1533	8e2511	0
RF00002	6ole	D	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6ole	E	1	119	118.90	7.8e-28	1	119	8e2511	1
RF02543	6ole	t	3	3606	2721.60	0	1	3401	8e2511	1
RF02540	6ole	t	1	3372	1178.40	0	130	2990	8e2511	0
RF02541	6ole	t	1	3382	961.60	0	159	2925	8e2511	0
RF00005	6ole	u	1	73	58.40	2.6e-13	1	71	8e2511	1
RF00005	6ole	v	2	73	37.00	2.6e-07	1	71	8e2511	1
RF01960	6olf	S2	1	1714	1647.00	0	1	1851	8e2511	1
RF02542	6olf	S2	1	1714	838.90	1.3e-255	1	1312	8e2511	0
RF01959	6olf	S2	1	1716	571.10	8.6e-168	1	1477	8e2511	0
RF00177	6olf	S2	1	1716	452.50	2e-143	1	1533	8e2511	0
RF00002	6olf	D	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6olf	E	1	119	118.90	7.7e-28	1	119	8e2511	1
RF02543	6olf	t	3	3606	2721.60	0	1	3401	8e2511	1
RF02540	6olf	t	1	3372	1178.40	0	130	2990	8e2511	0
RF02541	6olf	t	1	3382	961.60	0	159	2925	8e2511	0
RF00005	6olf	v	2	73	37.00	2.6e-07	1	71	8e2511	1
RF00005	6olf	u	1	73	58.40	2.6e-13	1	71	8e2511	1
RF02543	6olg	A2	3	3611	2817.00	0	1	3401	8e2511	1
RF02540	6olg	A2	1	3383	1231.20	0	130	2990	8e2511	0
RF02541	6olg	A2	1	3393	1016.50	0	159	2925	8e2511	0
RF01960	6olg	B1	1	1708	1675.60	0	1	1851	8e2511	1
RF02542	6olg	B1	1	1708	867.20	2.5e-264	1	1312	8e2511	0
RF01959	6olg	B1	1	1710	596.60	2.2e-175	1	1477	8e2511	0
RF00177	6olg	B1	1	1710	478.80	5.8e-152	1	1533	8e2511	0
RF00002	6olg	A3	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6olg	A4	1	119	118.90	7.7e-28	1	119	8e2511	1
RF00005	6olg	Bv	1	73	67.00	1e-15	1	71	8e2511	1
RF01960	6oli	S2	1	1714	1647.00	0	1	1851	8e2511	1
RF02542	6oli	S2	1	1714	838.90	1.3e-255	1	1312	8e2511	0
RF01959	6oli	S2	1	1716	571.10	8.6e-168	1	1477	8e2511	0
RF00177	6oli	S2	1	1716	452.50	2e-143	1	1533	8e2511	0
RF00002	6oli	D	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6oli	E	1	119	118.90	7.8e-28	1	119	8e2511	1
RF02543	6oli	t	3	3606	2721.60	0	1	3401	8e2511	1
RF02540	6oli	t	1	3372	1178.40	0	130	2990	8e2511	0
RF02541	6oli	t	1	3382	961.60	0	159	2925	8e2511	0
RF00005	6oli	u	1	73	58.40	2.6e-13	1	71	8e2511	1
RF00005	6oli	v	2	73	37.00	2.6e-07	1	71	8e2511	1
RF02543	6olz	A2	3	3642	2781.00	0	1	3401	8e2511	1
RF02540	6olz	A2	1	3414	1202.70	0	130	2990	8e2511	0
RF02541	6olz	A2	1	3424	993.00	0	159	2925	8e2511	0
RF01960	6olz	B1	1	1708	1675.60	0	1	1851	8e2511	1
RF02542	6olz	B1	1	1708	867.20	2.5e-264	1	1312	8e2511	0
RF01959	6olz	B1	1	1710	596.60	2.2e-175	1	1477	8e2511	0
RF00177	6olz	B1	1	1710	478.80	5.8e-152	1	1533	8e2511	0
RF00002	6olz	A3	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6olz	A4	1	119	118.90	7.7e-28	1	119	8e2511	1
RF00005	6olz	Bv	1	73	67.00	1e-15	1	71	8e2511	1
RF01960	6om0	S2	1	1714	1647.00	0	1	1851	8e2511	1
RF02542	6om0	S2	1	1714	838.90	1.3e-255	1	1312	8e2511	0
RF01959	6om0	S2	1	1716	571.10	8.6e-168	1	1477	8e2511	0
RF00177	6om0	S2	1	1716	452.50	2e-143	1	1533	8e2511	0
RF00002	6om0	D	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6om0	E	1	119	118.90	7.7e-28	1	119	8e2511	1
RF02543	6om0	t	3	3606	2721.60	0	1	3401	8e2511	1
RF02540	6om0	t	1	3372	1178.40	0	130	2990	8e2511	0
RF02541	6om0	t	1	3382	961.60	0	159	2925	8e2511	0
RF00005	6om0	u	1	73	58.40	2.6e-13	1	71	8e2511	1
RF00005	6om0	v	2	73	37.00	2.6e-07	1	71	8e2511	1
RF01960	6om7	S2	1	1714	1647.00	0	1	1851	8e2511	1
RF02542	6om7	S2	1	1714	838.90	1.3e-255	1	1312	8e2511	0
RF01959	6om7	S2	1	1716	571.10	8.6e-168	1	1477	8e2511	0
RF00177	6om7	S2	1	1716	452.50	2e-143	1	1533	8e2511	0
RF00002	6om7	D	2	154	138.80	1.7e-37	1	154	8e2511	1
RF00001	6om7	E	1	119	118.90	7.8e-28	1	119	8e2511	1
RF02543	6om7	t	3	3606	2721.60	0	1	3401	8e2511	1
RF02540	6om7	t	1	3372	1178.40	0	130	2990	8e2511	0
RF02541	6om7	t	1	3382	961.60	0	159	2925	8e2511	0
RF00005	6om7	v	2	73	37.00	2.6e-07	1	71	8e2511	1
RF00005	6om7	u	1	73	58.40	2.6e-13	1	71	8e2511	1
RF02541	6ore	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6ore	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6ore	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6ore	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6ore	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6ore	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6ore	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6ore	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ore	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF02541	6orl	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6orl	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6orl	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6orl	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6orl	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6orl	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6orl	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6orl	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6orl	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF02541	6osk	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6osk	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6osk	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6osk	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6osk	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6osk	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6osk	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6osk	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6osk	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF02541	6osq	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6osq	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6osq	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6osq	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6osq	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6osq	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6osq	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6osq	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6osq	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF02541	6ost	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6ost	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6ost	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6ost	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6ost	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6ost	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6ost	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6ost	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ost	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF02541	6ot3	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6ot3	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6ot3	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6ot3	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6ot3	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6ot3	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6ot3	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6ot3	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ot3	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF00177	6otr	QA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6otr	QA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6otr	QA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6otr	QA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	6otr	XA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6otr	XA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6otr	XA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6otr	XA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	6otr	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6otr	QW	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6otr	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6otr	XW	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	6otr	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6otr	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6otr	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6otr	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	6otr	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6otr	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6otr	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6otr	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	6otr	RB	5	121	100.70	4.2e-23	1	119	8e2511	1
RF00001	6otr	YB	5	121	100.70	4.2e-23	1	119	8e2511	1
RF02541	6ouo	1	1	2904	2886.70	0	1	2925	8e2511	1
RF02540	6ouo	1	1	2903	1841.30	0	1	2990	8e2511	0
RF02543	6ouo	1	160	2893	1259.10	0	1	3401	8e2511	0
RF00177	6ouo	2	1	1536	1560.10	0	1	1533	8e2511	1
RF01959	6ouo	2	6	1536	1008.90	9.9e-299	1	1477	8e2511	0
RF02542	6ouo	2	6	1536	725.60	9.6e-221	1	1312	8e2511	0
RF01960	6ouo	2	6	1535	680.90	2.5e-204	1	1851	8e2511	0
RF00001	6ouo	3	3	118	77.20	4.8e-17	1	119	8e2511	1
RF00005	6ouo	5	1	73	55.50	1.7e-12	2	71	8e2511	1
RF00177	6oxa	QA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6oxa	QA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6oxa	QA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6oxa	QA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	6oxa	XA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6oxa	XA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6oxa	XA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6oxa	XA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	6oxa	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6oxa	QW	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6oxa	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6oxa	XW	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	6oxa	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6oxa	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6oxa	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6oxa	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	6oxa	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6oxa	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6oxa	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6oxa	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	6oxa	RB	5	121	100.70	4.2e-23	1	119	8e2511	1
RF00001	6oxa	YB	5	121	100.70	4.2e-23	1	119	8e2511	1
RF00177	6oxi	QA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6oxi	QA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6oxi	QA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6oxi	QA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00177	6oxi	XA	1	1519	1505.30	0	1	1533	8e2511	1
RF01959	6oxi	XA	6	1517	1034.90	0	1	1477	8e2511	0
RF02542	6oxi	XA	6	1514	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6oxi	XA	6	1514	628.10	2.9e-188	1	1851	8e2511	0
RF00005	6oxi	QV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6oxi	XV	1	74	60.90	5.4e-14	1	71	8e2511	1
RF02541	6oxi	RA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6oxi	RA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6oxi	RA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6oxi	RA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF02541	6oxi	YA	1	2912	2689.80	0	1	2925	8e2511	1
RF02540	6oxi	YA	1	2912	1931.10	0	1	2990	8e2511	0
RF02543	6oxi	YA	150	2901	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6oxi	YA	12	158	51.90	1.7e-11	1	154	8e2511	0
RF00001	6oxi	RB	5	121	100.70	4.2e-23	1	119	8e2511	1
RF00001	6oxi	YB	5	121	100.70	4.2e-23	1	119	8e2511	1
RF00167	6p2h	A	6	60	37.70	9.8e-06	26	80	8e2511	1
RF01960	6p4g	2	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	6p4g	2	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	6p4g	2	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	6p4g	2	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF01960	6p4h	2	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	6p4h	2	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	6p4h	2	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	6p4h	2	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF01960	6p5i	2	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	6p5i	2	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	6p5i	2	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	6p5i	2	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF02543	6p5i	5	3	3594	2837.80	0	1	3401	8e2511	1
RF02540	6p5i	5	1	3377	1233.50	0	130	2990	8e2511	0
RF02541	6p5i	5	1	3377	1022.30	0	159	2925	8e2511	0
RF00001	6p5i	7	1	119	118.90	7.7e-28	1	119	8e2511	1
RF00002	6p5i	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	6p5j	2	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	6p5j	2	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	6p5j	2	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	6p5j	2	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF02543	6p5j	5	3	3594	2837.80	0	1	3401	8e2511	1
RF02540	6p5j	5	1	3377	1233.50	0	130	2990	8e2511	0
RF02541	6p5j	5	1	3377	1022.30	0	159	2925	8e2511	0
RF00001	6p5j	7	1	119	118.90	7.7e-28	1	119	8e2511	1
RF00002	6p5j	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF02543	6p5k	5	3	3594	2837.80	0	1	3401	8e2511	1
RF02540	6p5k	5	1	3377	1233.50	0	130	2990	8e2511	0
RF02541	6p5k	5	1	3377	1022.30	0	159	2925	8e2511	0
RF00001	6p5k	7	1	119	118.90	7.7e-28	1	119	8e2511	1
RF00002	6p5k	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	6p5k	2	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	6p5k	2	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	6p5k	2	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	6p5k	2	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF02543	6p5n	5	3	3594	2837.80	0	1	3401	8e2511	1
RF02540	6p5n	5	1	3377	1233.50	0	130	2990	8e2511	0
RF02541	6p5n	5	1	3377	1022.30	0	159	2925	8e2511	0
RF00001	6p5n	7	1	119	118.90	7.7e-28	1	119	8e2511	1
RF00002	6p5n	8	2	154	138.80	1.7e-37	1	154	8e2511	1
RF01960	6p5n	2	1	1869	1688.40	0	1	1851	8e2511	1
RF02542	6p5n	2	1	1869	824.30	4.3e-251	1	1312	8e2511	0
RF01959	6p5n	2	1	1871	561.10	9.6e-165	1	1477	8e2511	0
RF00177	6p5n	2	1	1871	438.50	7.4e-139	1	1533	8e2511	0
RF02541	6pj6	I	1	2904	2887.40	0	1	2925	8e2511	1
RF02540	6pj6	I	1	2903	1841.10	0	1	2990	8e2511	0
RF02543	6pj6	I	160	2893	1259.00	0	1	3401	8e2511	0
RF00001	6pj6	J	2	117	77.20	4.7e-17	1	119	8e2511	1
RF00005	6pmo	B	1	72	73.00	2.2e-17	1	71	8e2511	1
RF00005	6pom	B	1	72	73.00	2.2e-17	1	71	8e2511	1
RF02541	6ppf	A	1	2928	3015.60	0	1	2925	8e2511	1
RF02540	6ppf	A	3	2928	1988.00	0	1	2990	8e2511	0
RF02543	6ppf	A	162	2917	1271.20	0	1	3401	8e2511	0
RF00002	6ppf	A	13	167	50.00	5.7e-11	1	154	8e2511	0
RF00001	6ppf	B	1	116	88.70	5e-20	1	119	8e2511	1
RF02541	6ppk	A	1	2928	3015.60	0	1	2925	8e2511	1
RF02540	6ppk	A	3	2928	1988.00	0	1	2990	8e2511	0
RF02543	6ppk	A	162	2917	1271.20	0	1	3401	8e2511	0
RF00002	6ppk	A	13	167	50.00	5.7e-11	1	154	8e2511	0
RF00001	6ppk	B	1	116	88.70	5e-20	1	119	8e2511	1
RF02541	6prv	A	1	58	60.00	1.2e-18	1093	1150	8e2511	1
RF02541	6prv	B	1	58	60.00	1.2e-18	1093	1150	8e2511	1
RF02541	6prv	C	1	58	60.00	1.2e-18	1093	1150	8e2511	1
RF02541	6prv	D	1	58	60.00	1.2e-18	1093	1150	8e2511	1
RF02541	6pvk	A	1	2928	3015.60	0	1	2925	8e2511	1
RF02540	6pvk	A	3	2928	1988.00	0	1	2990	8e2511	0
RF02543	6pvk	A	162	2917	1271.20	0	1	3401	8e2511	0
RF00002	6pvk	A	13	167	50.00	5.7e-11	1	154	8e2511	0
RF01831	6q57	A	1	89	67.50	6.1e-16	2	100	8e2511	1
RF01960	6q8y	2	1	1799	1807.80	0	1	1851	8e2511	1
RF02542	6q8y	2	1	1799	856.90	3.8e-261	1	1312	8e2511	0
RF01959	6q8y	2	1	1799	624.70	8.6e-184	1	1477	8e2511	0
RF00177	6q8y	2	1	1799	530.30	1.4e-168	1	1533	8e2511	0
RF00005	6q8y	n	1	73	59.50	1.3e-13	1	71	8e2511	1
RF00005	6q8y	m	1	72	51.60	2e-11	1	71	8e2511	1
RF02543	6q8y	BQ	4	3396	3377.70	0	1	3401	8e2511	1
RF02540	6q8y	BQ	1	3255	1497.80	0	130	2990	8e2511	0
RF02541	6q8y	BQ	1	3167	1242.60	0	156	2925	8e2511	0
RF00001	6q8y	BR	1	121	88.80	4.8e-20	1	119	8e2511	1
RF00002	6q8y	BS	2	155	170.70	1.4e-46	1	154	8e2511	1
RF00177	6q95	2	2	1520	1505.30	0	1	1533	8e2511	1
RF01959	6q95	2	7	1518	1034.90	0	1	1477	8e2511	0
RF02542	6q95	2	7	1515	678.90	2.3e-206	1	1312	8e2511	0
RF01960	6q95	2	7	1515	628.10	2.9e-188	1	1851	8e2511	0
RF00005	6q95	7	1	74	60.90	5.4e-14	1	71	8e2511	1
RF00005	6q95	8	1	73	66.90	1.1e-15	1	71	8e2511	1
RF02541	6q95	1	1	2913	2699.60	0	1	2925	8e2511	1
RF02540	6q95	1	1	2913	1931.30	0	1	2990	8e2511	0
RF02543	6q95	1	151	2902	1137.40	5.8e-290	1	3401	8e2511	0
RF00002	6q95	1	13	159	51.90	1.7e-11	1	154	8e2511	0
